gene_id	LC_C1_nor	LC_C2_nor	LC_C3_nor	LC_C5_nor	LC_C1	LC_C2	LC_C3	LC_C5
ENSG00000282605	0	0	0	0	0	0	0	0
ENSG00000282252	0	0	0	0	0	0	0	0
ENSG00000282497	0	0	0	0	0	0	0	0
ENSG00000282415	0	0	0	0	0	0	0	0
ENSG00000282483	0	0	0	0	0	0	0	0
ENSG00000282771	0	0	0	0	0	0	0	0
ENSG00000282621	0	0	0	0	0	0	0	0
ENSG00000282064	0	0	0	0	0	0	0	0
ENSG00000282462	0	0	0	0	0	0	0	0
ENSG00000282036	0	0	0	0	0	0	0	0
ENSG00000282449	0	0	0	0	0	0	0	0
ENSG00000282730	0	0	0	0	0	0	0	0
ENSG00000282017	0	0	0	0	0	0	0	0
ENSG00000281963	0	0	0	0	0	0	0	0
ENSG00000281981	0	0	0	0	0	0	0	0
ENSG00000281972	0	0	0	0	0	0	0	0
ENSG00000281968	0	0	0	0	0	0	0	0
ENSG00000282047	0	0	0	0	0	0	0	0
ENSG00000282234	0	0	0	0	0	0	0	0
ENSG00000282812	0	0	0	0	0	0	0	0
ENSG00000282270	0	0	0	0	0	0	0	0
ENSG00000282628	0	0	0	0	0	0	0	0
ENSG00000274247	0	0	0	0	0	0	0	0
ENSG00000282295	0	0	0	0	0	0	0	0
ENSG00000282667	0	0	0	0	0	0	0	0
ENSG00000282565	0	0	0	0	0	0	0	0
ENSG00000282049	0	0	0	0	0	0	0	0
ENSG00000282492	0	0	0	0	0	0	0	0
ENSG00000282253	0	0	0	0	0	0	0	0
ENSG00000282078	0	0	0	0	0	0	0	0
ENSG00000281989	0	0	0	0	0	0	0	0
ENSG00000282500	0	0	0	0	0	0	0	0
ENSG00000282273	0	0	0	0	0	0	0	0
ENSG00000282215	0	0	0	0	0	0	0	0
ENSG00000281957	0	0	0	0	0	0	0	0
ENSG00000282488	0	0	0	0	0	0	0	0
ENSG00000282272	0	0	0	0	0	0	0	0
ENSG00000282589	0	0	0	0	0	0	0	0
ENSG00000282371	0	0	0	0	0	0	0	0
ENSG00000282380	0	0	0	0	0	0	0	0
ENSG00000282820	0	0	0	0	0	0	0	0
ENSG00000282154	0	0	0	0	0	0	0	0
ENSG00000282392	0	0	0	0	0	0	0	0
ENSG00000282297	0	0	0	0	0	0	0	0
ENSG00000275482	0	0	0	0	0	0	0	0
ENSG00000276971	0	0	0	0	0	0	0	0
ENSG00000282313	0	0	0	0	0	0	0	0
ENSG00000274348	0	0	0	0	0	0	0	0
ENSG00000275821	0	0	0	0	0	0	0	0
ENSG00000276615	0	0	0	0	0	0	0	0
ENSG00000273914	0	0	0	0	0	0	0	0
ENSG00000282335	0	0	0	0	0	0	0	0
ENSG00000277378	0	0	0	0	0	0	0	0
ENSG00000274360	0	0	0	0	0	0	0	0
ENSG00000281993	0	0	0	0	0	0	0	0
ENSG00000282155	0	0	0	0	0	0	0	0
ENSG00000282226	0	0	0	0	0	0	0	0
ENSG00000282075	0	0	0	0	0	0	0	0
ENSG00000281767	0	0	0	0	0	0	0	0
ENSG00000281349	0	0	0	0	0	0	0	0
ENSG00000281788	0	0	0	0	0	0	0	0
ENSG00000281429	0	0	0	0	0	0	0	0
ENSG00000282185	0	0	0	0	0	0	0	0
ENSG00000282813	0	0	0	0	0	0	0	0
ENSG00000282789	0	0	0	0	0	0	0	0
ENSG00000275723	0	0	0	0	0	0	0	0
ENSG00000282463	0	0	0	0	0	0	0	0
ENSG00000282063	0	0	0	0	0	0	0	0
ENSG00000281979	0	0	0	0	0	0	0	0
ENSG00000222492	0	0	0	0	0	0	0	0
ENSG00000282026	0	0	0	0	0	0	0	0
ENSG00000282507	0	0	0	0	0	0	0	0
ENSG00000278728	0	0	0	0	0	0	0	0
ENSG00000277205	0	0	0	0	0	0	0	0
ENSG00000274906	0	0	0	0	0	0	0	0
ENSG00000282044	0	0	0	0	0	0	0	0
ENSG00000281999	0	0	0	0	0	0	0	0
ENSG00000275844	0	0	0	0	0	0	0	0
ENSG00000282379	0	0	0	0	0	0	0	0
ENSG00000276184	0	0	0	0	0	0	0	0
ENSG00000282349	0	0	0	0	0	0	0	0
ENSG00000281950	0	0	0	0	0	0	0	0
ENSG00000282254	0	0	0	0	0	0	0	0
ENSG00000276464	0	0	0	0	0	0	0	0
ENSG00000282364	0	0	0	0	0	0	0	0
ENSG00000282580	0	0	0	0	0	0	0	0
ENSG00000278240	0	0	0	0	0	0	0	0
ENSG00000281951	0	0	0	0	0	0	0	0
ENSG00000282333	0	0	0	0	0	0	0	0
ENSG00000282645	0	0	0	0	0	0	0	0
ENSG00000282557	0	0	0	0	0	0	0	0
ENSG00000282662	0	0	0	0	0	0	0	0
ENSG00000282461	0	0	0	0	0	0	0	0
ENSG00000282781	0	0	0	0	0	0	0	0
ENSG00000282309	0	0	0	0	0	0	0	0
ENSG00000282575	0	0	0	0	0	0	0	0
ENSG00000282147	0	0	0	0	0	0	0	0
ENSG00000253620	1	6	5	4	3	10	13	11
ENSG00000253896	1	0	0	0	0	0	0	1
ENSG00000254193	0	0	0	0	1	0	0	0
ENSG00000253612	0	0	0	0	0	0	0	0
ENSG00000176269	0	0	0	0	1	0	0	0
ENSG00000255464	0	0	0	2	2	1	1	2
ENSG00000253166	2	0	1	1	1	0	0	0
ENSG00000223508	16	40	37	24	13	30	5	17
ENSG00000172748	80	79	86	58	58	69	59	67
ENSG00000272812	10	16	27	18	10	34	8	11
ENSG00000272240	12	61	44	35	7	62	20	25
ENSG00000273402	18	41	27	29	4	16	5	16
ENSG00000254104	0	0	0	0	0	1	0	0
ENSG00000249868	0	0	0	0	0	0	0	0
ENSG00000182366	3	10	4	5	2	2	2	2
ENSG00000147364	307	663	589	349	140	309	122	261
ENSG00000272293	19	20	19	14	7	8	14	12
ENSG00000279852	1	4	3	3	1	2	0	4
ENSG00000180190	261	335	417	311	356	268	330	345
ENSG00000104714	149	325	173	258	167	299	140	194
ENSG00000254207	1	0	5	0	1	0	1	0
ENSG00000237647	0	0	0	0	0	0	0	1
ENSG00000282375	0	0	0	0	0	0	0	0
ENSG00000282759	0	0	0	0	0	0	0	0
ENSG00000282692	0	0	0	0	0	0	0	0
ENSG00000254269	0	0	0	0	0	0	0	0
ENSG00000254160	0	0	0	0	0	0	0	0
ENSG00000275427	0	0	0	0	0	0	0	0
ENSG00000260721	1	0	0	0	0	0	0	0
ENSG00000282160	0	0	0	0	0	0	0	0
ENSG00000281961	0	0	0	0	0	0	0	0
ENSG00000198010	2	7	8	7	6	9	1	1
ENSG00000253267	0	0	0	0	0	0	0	0
ENSG00000254265	0	1	0	0	0	0	0	0
ENSG00000182372	252	638	442	417	227	789	284	458
ENSG00000282021	2	2	0	2	1	4	2	1
ENSG00000253982	54	145	109	93	43	148	97	73
ENSG00000207826	0	3	1	1	1	0	0	1
ENSG00000104728	247	532	451	391	191	192	196	320
ENSG00000253696	0	0	1	2	0	2	1	0
ENSG00000253764	0	4	3	2	2	2	9	4
ENSG00000176595	122	270	161	89	107	118	124	99
ENSG00000270988	0	0	1	0	0	0	0	0
ENSG00000253805	0	0	0	1	0	0	0	0
ENSG00000036448	20	8	21	20	7	3	16	10
ENSG00000273593	0	0	0	0	0	0	0	0
ENSG00000253444	0	0	0	0	0	0	0	0
ENSG00000282686	0	0	0	0	0	0	0	0
ENSG00000282142	0	0	0	0	0	0	0	1
ENSG00000253855	0	0	0	0	0	0	0	0
ENSG00000277526	1	0	0	0	0	0	0	0
ENSG00000254319	4	0	0	0	0	0	2	1
ENSG00000253853	0	0	1	0	1	0	1	0
ENSG00000183117	1	4	41	35	5	4	10	0
ENSG00000281850	0	0	0	0	0	0	0	0
ENSG00000253162	0	0	0	0	0	0	0	0
ENSG00000222546	0	0	0	0	0	0	0	0
ENSG00000254244	18	53	34	34	189	92	88	76
ENSG00000253262	0	0	0	0	0	0	1	0
ENSG00000273876	0	0	0	0	0	0	0	0
ENSG00000206661	0	0	0	0	0	0	0	0
ENSG00000242079	0	0	0	0	0	0	0	0
ENSG00000278256	0	0	0	0	0	0	0	0
ENSG00000271248	0	0	0	0	0	0	0	0
ENSG00000240486	0	0	0	0	0	0	0	0
ENSG00000253510	0	0	0	0	0	0	0	0
ENSG00000254007	0	0	0	0	0	0	0	0
ENSG00000275461	0	0	0	0	0	0	0	0
ENSG00000253571	1	0	0	0	0	0	0	0
ENSG00000222589	0	0	0	0	0	0	0	0
ENSG00000274464	0	0	0	0	0	0	0	0
ENSG00000253189	1	0	0	0	0	0	0	0
ENSG00000253880	0	0	0	0	0	0	0	0
ENSG00000246089	12	22	17	23	22	41	21	26
ENSG00000147316	136	265	183	184	154	275	149	188
ENSG00000253550	1	0	0	0	0	0	0	0
ENSG00000091879	86	231	51	59	181	78	29	251
ENSG00000271743	1	1	2	5	6	2	1	1
ENSG00000249898	6	14	11	12	10	14	7	19
ENSG00000276580	1	0	0	1	0	1	0	0
ENSG00000155189	132	209	169	159	198	272	164	272
ENSG00000266038	0	0	0	0	0	1	0	0
ENSG00000275591	6	2	3	0	2	3	1	0
ENSG00000245857	0	0	0	0	0	0	0	0
ENSG00000164825	8	0	1	10	0	4	0	3
ENSG00000250752	0	0	0	0	0	0	0	0
ENSG00000164822	0	0	0	0	0	0	0	0
ENSG00000254625	0	0	0	0	0	0	0	0
ENSG00000164821	0	0	0	0	0	0	0	0
ENSG00000223629	0	0	0	0	0	0	0	0
ENSG00000233238	0	0	0	0	0	0	0	0
ENSG00000233531	0	0	0	0	0	0	0	0
ENSG00000206047	0	1	1	1	0	0	0	0
ENSG00000215378	0	0	0	0	0	0	0	0
ENSG00000240247	0	1	1	0	0	0	0	0
ENSG00000239839	0	1	1	0	0	0	0	1
ENSG00000232039	0	0	0	0	0	0	0	0
ENSG00000234178	0	0	0	0	0	0	0	0
ENSG00000206042	0	0	0	0	0	0	0	0
ENSG00000164816	0	0	0	0	0	0	0	0
ENSG00000255273	0	1	0	0	0	0	0	1
ENSG00000234120	0	1	1	0	0	0	1	1
ENSG00000216206	0	0	0	0	0	0	0	0
ENSG00000228744	0	0	0	0	0	0	0	0
ENSG00000254683	0	1	0	0	0	0	1	0
ENSG00000230106	0	0	0	0	0	0	0	0
ENSG00000214268	0	0	0	0	0	0	0	0
ENSG00000221567	0	0	1	0	0	0	0	0
ENSG00000231930	0	0	0	1	0	0	0	0
ENSG00000255025	0	0	0	0	0	0	0	0
ENSG00000177306	5	2	7	4	0	1	0	3
ENSG00000230045	1	0	3	0	0	2	0	0
ENSG00000233132	3	2	0	1	1	1	0	0
ENSG00000249005	0	1	0	1	0	0	0	0
ENSG00000223885	2	0	1	1	0	2	0	0
ENSG00000215373	1	2	1	0	1	1	0	0
ENSG00000233295	1	5	1	1	4	8	0	1
ENSG00000215374	6	10	8	8	5	4	1	3
ENSG00000206034	0	1	0	0	0	0	0	1
ENSG00000230549	0	0	0	0	0	0	0	0
ENSG00000236125	0	0	1	0	0	0	0	0
ENSG00000235778	0	0	0	0	0	0	0	0
ENSG00000215372	0	0	0	0	0	0	0	0
ENSG00000215371	0	0	0	0	0	0	0	0
ENSG00000177257	0	0	0	0	0	0	0	0
ENSG00000255128	1	0	0	0	0	0	0	0
ENSG00000177243	0	0	0	0	0	0	0	0
ENSG00000164871	0	0	0	0	0	0	0	0
ENSG00000177023	0	0	0	0	0	0	0	0
ENSG00000187082	0	0	0	0	0	0	0	0
ENSG00000186599	0	0	0	0	0	0	0	0
ENSG00000198129	0	0	0	0	0	0	0	0
ENSG00000255251	0	0	0	0	0	1	0	0
ENSG00000248944	0	0	0	0	0	0	0	0
ENSG00000236660	0	0	0	0	0	0	0	0
ENSG00000234749	0	0	0	0	0	0	0	0
ENSG00000215365	0	0	0	0	0	0	0	0
ENSG00000241737	0	1	0	0	0	2	0	0
ENSG00000233176	0	0	1	0	0	4	0	0
ENSG00000254796	0	0	0	0	0	0	0	0
ENSG00000254889	0	0	0	0	0	0	0	0
ENSG00000254715	1	1	3	2	0	1	1	3
ENSG00000189393	1	0	0	0	0	1	0	0
ENSG00000231656	0	0	0	1	0	0	0	0
ENSG00000229477	0	0	0	0	0	0	0	1
ENSG00000224710	0	0	0	0	0	0	0	0
ENSG00000223535	0	0	0	0	0	0	0	0
ENSG00000237122	0	0	0	1	0	0	0	0
ENSG00000235825	0	0	0	0	0	0	0	0
ENSG00000254597	0	0	0	1	0	0	0	0
ENSG00000255378	0	0	0	0	0	0	0	0
ENSG00000254776	0	0	0	0	0	0	0	0
ENSG00000186572	0	0	0	0	0	0	0	0
ENSG00000186562	0	0	0	0	0	0	0	0
ENSG00000186579	0	0	0	0	0	0	0	0
ENSG00000176782	0	0	0	0	0	0	0	0
ENSG00000178287	0	0	0	0	0	0	0	0
ENSG00000176797	0	0	0	0	0	0	0	0
ENSG00000254543	0	0	0	1	0	0	3	1
ENSG00000171711	0	0	0	1	0	1	0	0
ENSG00000215356	0	0	0	0	0	0	0	0
ENSG00000229907	0	0	0	0	0	0	0	0
ENSG00000225725	5	3	2	4	0	3	1	2
ENSG00000255211	0	0	0	0	0	0	0	0
ENSG00000237038	0	0	0	0	0	0	0	0
ENSG00000225327	0	0	0	0	0	0	0	0
ENSG00000205989	0	0	0	0	0	0	0	0
ENSG00000233115	1	4	0	2	3	3	1	0
ENSG00000215354	0	0	0	0	0	0	1	2
ENSG00000254229	1	1	0	2	0	0	1	0
ENSG00000227013	0	2	0	1	0	0	0	0
ENSG00000253881	0	0	0	0	0	0	0	0
ENSG00000255459	0	0	0	0	0	0	0	0
ENSG00000221305	0	0	0	0	0	0	0	0
ENSG00000244427	0	0	0	0	0	0	0	0
ENSG00000254311	0	0	0	0	0	0	0	0
ENSG00000249188	3	0	2	1	1	2	0	0
ENSG00000253893	2	2	0	1	0	0	1	0
ENSG00000268955	0	0	1	3	0	0	1	2
ENSG00000173295	42	41	114	62	45	81	58	45
ENSG00000253981	23	26	54	29	28	35	27	20
ENSG00000275342	187	253	234	255	171	228	145	207
ENSG00000253505	0	0	0	0	0	1	0	0
ENSG00000254153	0	0	1	0	0	0	3	1
ENSG00000253343	0	0	0	0	0	0	0	0
ENSG00000253774	1	0	0	0	0	0	0	0
ENSG00000253130	0	0	0	0	0	0	0	0
ENSG00000281480	0	0	0	0	0	0	0	0
ENSG00000263616	0	0	0	0	0	0	0	0
ENSG00000264445	0	0	0	0	0	0	0	0
ENSG00000253958	129	167	195	161	107	264	266	176
ENSG00000254367	0	1	0	0	0	2	0	2
ENSG00000147324	543	802	540	613	551	847	379	699
ENSG00000200713	0	0	0	0	0	0	0	0
ENSG00000270966	1	1	0	1	2	4	2	1
ENSG00000233609	10	26	15	25	13	25	22	14
ENSG00000207244	0	0	1	0	0	0	0	0
ENSG00000104626	166	195	162	213	173	247	204	273
ENSG00000263407	0	0	0	0	0	0	0	0
ENSG00000239078	0	0	0	0	0	0	0	0
ENSG00000197334	0	1	0	0	1	0	0	0
ENSG00000173281	372	385	466	493	1462	369	254	874
ENSG00000254340	16	20	22	19	77	18	2	38
ENSG00000253426	0	0	2	0	0	0	0	1
ENSG00000279949	0	0	2	0	1	0	0	0
ENSG00000253252	0	0	0	0	0	0	0	0
ENSG00000248538	0	0	1	1	1	0	0	10
ENSG00000254091	0	0	0	0	0	0	0	0
ENSG00000254235	0	0	0	2	0	0	0	0
ENSG00000253887	0	0	0	0	0	0	0	0
ENSG00000207415	0	0	0	0	0	0	0	0
ENSG00000253735	0	0	0	0	0	0	0	0
ENSG00000201815	0	0	0	0	0	0	0	0
ENSG00000254237	0	0	0	0	0	0	0	0
ENSG00000249050	0	0	0	0	0	0	0	0
ENSG00000272267	11	31	25	19	6	21	3	12
ENSG00000173273	417	719	665	569	477	736	410	497
ENSG00000253697	0	1	1	1	0	0	0	0
ENSG00000207701	0	0	0	1	0	0	0	0
ENSG00000253230	0	2	0	0	0	0	0	0
ENSG00000275677	0	0	0	0	0	0	0	0
ENSG00000260093	0	0	1	0	2	0	0	0
ENSG00000175806	42	97	52	62	25	65	51	44
ENSG00000221320	0	0	0	0	0	0	0	0
ENSG00000249848	0	1	0	0	0	0	1	0
ENSG00000261451	1	5	3	2	2	5	1	2
ENSG00000253641	5	19	8	4	3	5	5	17
ENSG00000207128	0	0	1	0	0	1	0	0
ENSG00000253678	0	3	0	1	2	0	0	1
ENSG00000253649	0	10	8	14	3	12	3	16
ENSG00000272505	13	48	24	44	8	26	17	40
ENSG00000184647	0	0	0	0	0	1	0	3
ENSG00000183638	5	9	2	8	1	1	1	14
ENSG00000263762	0	0	0	0	0	0	0	0
ENSG00000171060	0	0	0	0	0	0	0	1
ENSG00000212433	0	0	0	0	0	0	0	0
ENSG00000171056	328	226	160	519	73	56	88	529
ENSG00000258724	0	0	0	0	0	0	0	0
ENSG00000248896	4	14	6	25	0	3	1	14
ENSG00000254093	18	44	44	41	24	34	42	36
ENSG00000253695	0	0	0	0	0	0	0	0
ENSG00000280294	2	7	6	24	2	10	2	5
ENSG00000171044	14	31	40	40	9	26	10	21
ENSG00000207600	0	0	0	0	0	0	0	0
ENSG00000254839	0	0	0	0	0	0	0	0
ENSG00000269918	27	74	78	93	15	56	57	53
ENSG00000255310	49	159	118	156	30	120	42	84
ENSG00000254936	1	2	2	1	1	5	0	1
ENSG00000254556	0	0	0	0	0	0	0	0
ENSG00000231965	0	0	1	0	0	0	0	0
ENSG00000270076	2	6	6	8	3	5	8	4
ENSG00000236827	0	0	0	0	0	0	0	0
ENSG00000239315	0	0	0	0	0	0	0	0
ENSG00000249316	0	0	0	0	0	0	0	0
ENSG00000280273	5	11	11	4	3	2	1	3
ENSG00000104643	225	427	332	315	239	338	202	294
ENSG00000246477	26	55	41	26	28	45	15	33
ENSG00000177710	1	1	3	0	0	0	0	1
ENSG00000154316	2	0	2	2	14	0	1	2
ENSG00000255020	1	0	0	0	0	0	0	0
ENSG00000184608	0	0	2	0	0	0	1	0
ENSG00000242483	0	0	0	0	0	0	0	0
ENSG00000199368	0	0	0	0	0	0	0	0
ENSG00000154319	267	374	937	211	212	90	133	128
ENSG00000136573	5	10	3	8	33	96	54	21
ENSG00000269954	0	1	0	0	0	1	0	0
ENSG00000254774	0	1	0	0	0	2	2	0
ENSG00000255518	0	3	0	0	9	29	9	8
ENSG00000255354	0	9	1	1	2	30	5	7
ENSG00000170983	0	0	0	0	0	0	0	0
ENSG00000136574	0	0	1	0	0	0	0	0
ENSG00000255394	0	0	0	0	0	0	0	0
ENSG00000154328	122	143	122	165	126	105	147	191
ENSG00000227203	41	68	47	65	65	113	186	90
ENSG00000079459	373	588	485	553	294	356	528	379
ENSG00000255046	4	6	6	3	0	2	7	1
ENSG00000164733	4612	7849	3510	6901	7910	40427	17895	15706
ENSG00000269899	10	17	9	16	26	66	23	33
ENSG00000255144	0	0	0	0	0	0	0	0
ENSG00000254948	0	0	0	0	0	0	0	0
ENSG00000206014	0	0	1	0	0	0	0	0
ENSG00000205884	0	0	0	0	0	0	0	0
ENSG00000205883	0	0	0	0	0	0	0	0
ENSG00000205882	0	0	0	0	0	0	0	0
ENSG00000255174	0	0	0	0	0	0	0	0
ENSG00000254507	0	0	0	0	0	0	1	1
ENSG00000255016	0	0	0	0	0	0	0	0
ENSG00000254817	0	0	0	0	0	0	0	0
ENSG00000254700	0	0	0	0	0	0	0	0
ENSG00000233050	0	0	0	0	0	0	0	0
ENSG00000252029	0	0	0	0	0	0	0	0
ENSG00000255544	0	0	0	0	0	0	0	0
ENSG00000215343	0	0	0	0	0	0	0	0
ENSG00000255052	0	3	4	2	2	4	0	0
ENSG00000254923	0	0	0	0	0	0	0	0
ENSG00000226430	0	0	1	0	0	0	0	0
ENSG00000223443	0	0	3	0	0	0	0	0
ENSG00000254866	0	0	1	0	0	1	1	0
ENSG00000205879	3	1	7	4	2	2	3	2
ENSG00000249889	4	2	14	9	1	4	6	4
ENSG00000266637	0	0	0	0	0	0	0	0
ENSG00000186523	16	11	90	35	8	10	31	21
ENSG00000255495	19	26	42	22	13	8	19	6
ENSG00000254527	1	2	3	1	2	0	0	0
ENSG00000237215	0	0	0	0	0	0	0	0
ENSG00000232948	0	0	0	0	0	0	0	0
ENSG00000252535	0	0	0	0	0	0	0	0
ENSG00000254623	0	0	0	0	0	0	0	0
ENSG00000215339	0	0	0	0	0	0	0	0
ENSG00000227888	2	1	1	3	1	1	0	1
ENSG00000254423	0	0	0	1	1	0	0	0
ENSG00000255556	0	0	1	2	0	0	3	1
ENSG00000242296	1	0	0	0	1	0	1	0
ENSG00000270074	1	0	10	6	7	3	7	6
ENSG00000251402	0	0	3	3	0	0	2	0
ENSG00000250794	0	0	8	0	0	0	1	0
ENSG00000145002	4	6	17	13	3	6	9	3
ENSG00000255549	0	2	2	0	2	0	1	2
ENSG00000270154	2	1	0	5	0	0	5	2
ENSG00000242607	3	2	31	8	2	2	5	3
ENSG00000238460	2	3	43	11	0	3	7	2
ENSG00000255122	6	6	30	15	2	1	25	7
ENSG00000244289	0	0	0	0	0	0	1	1
ENSG00000238323	0	0	0	0	0	1	0	0
ENSG00000255253	0	0	0	0	0	0	0	0
ENSG00000254581	0	0	0	0	0	0	0	0
ENSG00000177400	0	0	0	0	0	0	0	0
ENSG00000254917	0	0	0	0	0	0	0	0
ENSG00000254724	0	0	0	0	0	0	0	0
ENSG00000264512	0	0	0	0	0	0	0	0
ENSG00000154359	229	740	272	326	150	321	216	250
ENSG00000266206	1	1	2	0	0	1	0	1
ENSG00000254813	0	0	0	0	0	0	0	0
ENSG00000255494	0	0	0	0	0	0	0	0
ENSG00000264463	0	0	0	0	0	0	0	0
ENSG00000250305	122	169	375	234	57	146	135	128
ENSG00000251468	3	2	6	2	0	3	3	2
ENSG00000206996	0	0	0	0	0	0	0	0
ENSG00000164741	2118	2642	2246	3268	748	1011	839	3269
ENSG00000200630	0	0	0	0	0	0	0	0
ENSG00000253932	0	0	0	0	0	0	0	0
ENSG00000253257	0	0	0	0	0	0	0	0
ENSG00000252179	0	0	0	0	0	0	0	0
ENSG00000164743	13	16	20	17	8	22	14	13
ENSG00000254491	0	1	0	0	0	0	0	0
ENSG00000255457	0	0	0	0	0	0	0	0
ENSG00000255413	0	0	0	0	0	0	0	0
ENSG00000254753	0	0	0	0	0	0	0	0
ENSG00000254425	0	0	0	0	0	0	0	0
ENSG00000255437	5	4	5	2	2	8	0	2
ENSG00000185053	0	0	0	0	0	0	0	0
ENSG00000254575	0	0	0	0	0	0	0	0
ENSG00000214366	0	0	0	0	0	0	0	0
ENSG00000252264	0	0	0	0	0	0	0	0
ENSG00000206950	0	0	0	0	0	0	0	0
ENSG00000252035	0	0	0	0	0	0	0	0
ENSG00000263415	0	0	0	0	0	0	0	0
ENSG00000255365	0	0	0	0	0	0	0	0
ENSG00000199127	0	0	0	0	0	0	0	0
ENSG00000255076	0	0	0	0	0	0	0	0
ENSG00000249368	0	0	0	0	0	0	0	0
ENSG00000104723	87	148	174	136	158	54	97	84
ENSG00000223214	0	0	0	0	0	0	0	0
ENSG00000248423	0	0	0	1	0	0	0	0
ENSG00000250483	0	1	1	4	2	1	0	2
ENSG00000226836	0	0	0	0	0	0	0	0
ENSG00000253648	0	0	0	0	0	0	0	0
ENSG00000038945	3355	6673	1667	2713	1174	4200	913	2894
ENSG00000253951	0	0	0	0	0	0	0	0
ENSG00000253934	0	0	0	0	1	0	0	0
ENSG00000253184	0	0	0	0	1	0	0	0
ENSG00000253496	0	0	0	1	0	0	0	0
ENSG00000264092	0	0	0	0	0	0	0	0
ENSG00000078579	0	3	1	0	2	3	11	0
ENSG00000155970	69	102	123	126	62	29	33	60
ENSG00000249258	1	7	2	4	0	3	1	3
ENSG00000244113	0	0	0	0	0	0	0	1
ENSG00000104219	492	635	775	535	228	438	347	458
ENSG00000198791	552	952	882	679	526	829	708	722
ENSG00000155975	191	340	299	276	199	317	170	294
ENSG00000003987	36	53	50	47	18	66	33	53
ENSG00000264599	2	2	0	1	1	4	2	3
ENSG00000214607	0	0	0	0	0	0	0	0
ENSG00000003989	378	535	613	587	237	630	266	456
ENSG00000279271	0	4	0	0	1	0	1	0
ENSG00000280453	0	3	0	0	0	0	0	0
ENSG00000279903	0	3	1	0	0	0	0	1
ENSG00000279932	0	0	0	0	0	0	0	0
ENSG00000104213	156	249	224	192	216	251	399	226
ENSG00000277466	0	0	0	0	0	0	0	0
ENSG00000129422	1296	2503	2056	1417	1174	2349	1388	1605
ENSG00000265520	1	1	1	0	1	2	0	0
ENSG00000253168	0	0	1	1	0	0	0	0
ENSG00000212280	0	0	0	0	0	0	0	0
ENSG00000253944	6	12	4	7	3	9	0	7
ENSG00000253671	27	33	40	44	18	77	46	48
ENSG00000104760	1	0	0	1	3	2	24	6
ENSG00000253215	0	0	0	0	0	0	1	0
ENSG00000254054	4	3	0	1	0	2	2	2
ENSG00000078674	712	1036	1108	918	510	1086	639	807
ENSG00000104763	2890	5160	3403	3065	2014	7330	2469	3608
ENSG00000245281	9	31	19	10	5	24	7	2
ENSG00000253384	19	12	19	8	13	29	11	16
ENSG00000171428	39	49	81	83	52	109	93	73
ENSG00000254015	0	0	0	0	0	0	0	0
ENSG00000253937	0	0	0	0	0	0	0	0
ENSG00000244593	1	2	0	2	2	3	4	1
ENSG00000271654	0	1	2	0	2	3	0	0
ENSG00000156006	5	2	2	2	4	2	1	1
ENSG00000156011	313	623	481	450	644	582	193	494
ENSG00000274368	0	0	0	0	0	0	0	0
ENSG00000238787	0	0	0	0	0	0	0	0
ENSG00000187229	0	0	0	0	0	1	0	1
ENSG00000244018	0	1	0	0	0	1	0	0
ENSG00000251963	0	2	0	0	1	0	0	1
ENSG00000278886	0	0	0	0	0	0	0	0
ENSG00000201157	0	0	0	0	0	0	0	0
ENSG00000253335	0	0	0	0	0	1	0	0
ENSG00000270255	0	0	0	0	0	0	0	0
ENSG00000253557	1	1	0	1	1	3	0	2
ENSG00000254242	0	0	0	0	0	0	0	0
ENSG00000250316	0	0	0	0	0	0	0	0
ENSG00000254201	0	0	0	0	0	0	0	0
ENSG00000253280	0	0	0	0	0	0	0	0
ENSG00000279919	0	0	0	0	0	0	0	0
ENSG00000104611	164	234	300	273	250	146	121	329
ENSG00000279858	0	1	3	3	1	0	1	3
ENSG00000147408	239	394	439	332	352	356	263	383
ENSG00000253270	0	0	0	0	0	0	0	0
ENSG00000104613	192	264	295	290	185	304	252	274
ENSG00000175445	1315	3237	1685	1475	187	1925	782	1302
ENSG00000253775	0	0	1	1	0	0	0	0
ENSG00000242709	0	0	0	0	0	0	0	0
ENSG00000036565	0	0	0	1	2	1	3	0
ENSG00000147416	892	2039	1144	1157	838	3594	1321	1531
ENSG00000222267	4	3	3	1	1	3	3	0
ENSG00000061337	82	142	53	108	149	84	33	159
ENSG00000253733	1	0	0	0	1	0	0	0
ENSG00000274467	0	0	0	0	0	0	0	0
ENSG00000253164	0	0	0	0	0	0	0	0
ENSG00000253178	0	0	0	0	0	0	0	0
ENSG00000253300	0	0	0	0	0	0	0	0
ENSG00000253866	0	0	1	0	0	0	0	1
ENSG00000254260	0	0	0	0	0	0	0	0
ENSG00000254092	0	0	1	0	0	0	0	1
ENSG00000253147	0	0	0	0	0	0	0	0
ENSG00000254026	0	0	0	0	0	0	0	0
ENSG00000253199	0	0	0	0	0	0	0	0
ENSG00000254040	0	0	0	0	0	0	0	0
ENSG00000280215	0	0	0	0	0	0	0	0
ENSG00000215945	0	0	0	0	0	0	0	0
ENSG00000254334	0	0	0	0	0	0	0	0
ENSG00000266713	0	0	0	0	0	0	0	0
ENSG00000266630	0	0	0	0	0	0	0	0
ENSG00000168546	27	37	24	46	17	30	64	37
ENSG00000273484	0	0	0	0	0	0	0	0
ENSG00000147443	367	598	306	435	104	545	293	372
ENSG00000130227	277	495	454	397	382	501	338	433
